Wavelength (nm),Sum,Mg I (3.8e-02),Mg II (9.5e-01),Mg III (8.2e-03)
470.562,1.083e-5,1.083e-5,,
470.567,3.261e-6,3.261e-6,,
470.572,9.598e-7,9.598e-7,,
470.577,2.762e-7,2.762e-7,,
470.582,7.771e-8,7.771e-8,,
473.673,7.937e-10,,7.937e-10,
473.678,2.804e-9,,2.804e-9,
473.683,9.687e-9,,9.687e-9,
473.688,3.392e-8,,3.392e-8,
473.693,1.123e-7,,1.123e-7,
473.698,3.636e-7,,3.636e-7,
473.703,1.152e-6,,1.152e-6,
473.708,3.568e-6,,3.568e-6,
473.713,1.081e-5,,1.081e-5,
473.718,3.204e-5,,3.204e-5,
473.723,9.289e-5,,9.289e-5,
473.728,2.634e-4,,2.634e-4,
473.733,7.305e-4,,7.305e-4,
473.738,1.982e-3,,1.982e-3,
473.743,5.258e-3,,5.258e-3,
473.748,1.365e-2,,1.365e-2,
473.753,3.465e-2,,3.465e-2,
473.758,8.604e-2,,8.604e-2,
473.763,2.090e-1,,2.090e-1,
473.768,4.966e-1,,4.966e-1,
473.773,1.154e+0,,1.154e+0,
473.778,2.625e+0,,2.625e+0,
473.783,5.838e+0,,5.838e+0,
473.788,1.270e+1,,1.270e+1,
473.793,2.703e+1,,2.703e+1,
473.798,5.628e+1,,5.628e+1,
473.803,1.146e+2,,1.146e+2,
473.808,2.284e+2,,2.284e+2,
473.813,4.451e+2,,4.451e+2,
473.818,8.488e+2,,8.488e+2,
473.823,1.583e+3,,1.583e+3,
473.828,2.890e+3,,2.890e+3,
473.833,5.159e+3,,5.159e+3,
473.838,9.012e+3,,9.012e+3,
473.843,1.540e+4,,1.540e+4,
473.848,2.575e+4,,2.575e+4,
473.853,4.212e+4,,4.212e+4,
473.858,6.741e+4,,6.741e+4,
473.863,1.056e+5,,1.056e+5,
473.868,1.617e+5,,1.617e+5,
473.873,2.424e+5,,2.424e+5,
473.878,3.556e+5,,3.556e+5,
473.883,5.103e+5,,5.103e+5,
473.888,7.165e+5,,7.165e+5,
473.893,9.845e+5,,9.845e+5,
473.898,1.324e+6,,1.324e+6,
473.903,1.742e+6,,1.742e+6,
473.909,2.352e+6,,2.352e+6,
473.914,2.950e+6,,2.950e+6,
473.919,3.621e+6,,3.621e+6,
473.924,4.349e+6,,4.349e+6,
473.929,5.112e+6,,5.112e+6,
473.934,5.880e+6,,5.880e+6,
473.939,6.619e+6,,6.619e+6,
473.944,7.291e+6,,7.291e+6,
473.949,7.860e+6,,7.860e+6,
473.954,8.292e+6,,8.292e+6,
473.959,8.562e+6,,8.562e+6,
473.964,8.651e+6,,8.651e+6,
473.969,8.555e+6,,8.555e+6,
473.974,8.279e+6,,8.279e+6,
473.979,7.842e+6,,7.842e+6,
473.984,7.269e+6,,7.269e+6,
473.989,6.594e+6,,6.594e+6,
473.994,5.855e+6,,5.855e+6,
473.999,5.087e+6,,5.087e+6,
474.004,4.326e+6,,4.326e+6,
474.009,3.601e+6,,3.601e+6,
474.014,2.933e+6,,2.933e+6,
474.019,2.338e+6,,2.338e+6,
474.024,1.824e+6,,1.824e+6,
474.029,1.393e+6,,1.393e+6,
474.034,1.041e+6,,1.041e+6,
474.039,7.611e+5,,7.611e+5,
474.044,5.447e+5,,5.447e+5,
474.049,3.815e+5,,3.815e+5,
474.054,2.615e+5,,2.615e+5,
474.059,1.754e+5,,1.754e+5,
474.064,1.152e+5,,1.152e+5,
474.069,7.399e+4,,7.399e+4,
474.074,4.651e+4,,4.651e+4,
474.079,2.861e+4,,2.861e+4,
474.084,1.723e+4,,1.723e+4,
474.089,1.015e+4,,1.015e+4,
474.094,5.850e+3,,5.850e+3,
474.099,3.300e+3,,3.300e+3,
474.104,1.822e+3,,1.822e+3,
474.109,9.839e+2,,9.839e+2,
474.114,5.200e+2,,5.200e+2,
474.119,2.689e+2,,2.689e+2,
474.124,1.361e+2,,1.361e+2,
474.129,6.736e+1,,6.736e+1,
474.134,3.263e+1,,3.263e+1,
474.139,1.547e+1,,1.547e+1,
474.144,7.171e+0,,7.171e+0,
474.149,3.254e+0,,3.254e+0,
474.154,1.444e+0,,1.444e+0,
474.159,6.272e-1,,6.272e-1,
474.164,2.665e-1,,2.665e-1,
474.169,1.108e-1,,1.108e-1,
474.174,4.505e-2,,4.505e-2,
474.179,1.792e-2,,1.792e-2,
474.184,6.975e-3,,6.975e-3,
474.189,2.656e-3,,2.656e-3,
474.194,9.893e-4,,9.893e-4,
474.199,3.605e-4,,3.605e-4,
474.204,1.285e-4,,1.285e-4,
474.209,4.481e-5,,4.481e-5,
474.214,1.529e-5,,1.529e-5,
474.219,5.100e-6,,5.100e-6,
474.224,1.665e-6,,1.665e-6,
474.229,5.316e-7,,5.316e-7,
474.234,1.660e-7,,1.660e-7,
474.239,5.073e-8,,5.073e-8,
474.244,1.516e-8,,1.516e-8,
474.249,4.147e-9,,4.147e-9,
474.254,1.190e-9,,1.190e-9,
516.422,1.615e-7,1.615e-7,,
516.427,5.109e-7,5.109e-7,,
516.432,1.586e-6,1.586e-6,,
516.437,4.833e-6,4.833e-6,,
516.442,1.445e-5,1.445e-5,,
516.447,4.242e-5,4.242e-5,,
516.452,1.222e-4,1.222e-4,,
516.457,3.455e-4,3.455e-4,,
516.462,9.586e-4,9.586e-4,,
516.467,2.610e-3,2.610e-3,,
516.472,6.977e-3,6.977e-3,,
516.477,1.830e-2,1.830e-2,,
516.482,4.712e-2,4.712e-2,,
516.487,1.191e-1,1.191e-1,,
516.492,2.952e-1,2.952e-1,,
516.497,7.186e-1,7.186e-1,,
516.502,1.716e+0,1.716e+0,,
516.507,4.024e+0,4.024e+0,,
516.512,9.259e+0,9.259e+0,,
516.517,2.091e+1,2.091e+1,,
516.522,4.634e+1,4.634e+1,,
516.527,1.008e+2,1.008e+2,,
516.532,2.152e+2,2.152e+2,,
516.537,4.509e+2,4.509e+2,,
516.542,9.271e+2,9.271e+2,,
516.547,1.871e+3,1.871e+3,,
516.552,3.706e+3,3.706e+3,,
516.557,7.205e+3,7.205e+3,,
516.562,1.375e+4,1.375e+4,,
516.567,2.574e+4,2.574e+4,,
516.572,4.731e+4,4.731e+4,,
516.577,8.534e+4,8.534e+4,,
516.582,1.511e+5,1.511e+5,,
516.587,2.625e+5,2.625e+5,,
516.592,4.476e+5,4.476e+5,,
516.597,7.490e+5,7.490e+5,,
516.602,1.230e+6,1.230e+6,,
516.607,1.983e+6,1.983e+6,,
516.612,3.138e+6,3.138e+6,,
516.617,4.873e+6,4.873e+6,,
516.622,7.426e+6,7.426e+6,,
516.627,1.111e+7,1.111e+7,,
516.632,1.630e+7,1.630e+7,,
516.637,2.349e+7,2.349e+7,,
516.642,3.321e+7,3.321e+7,,
516.647,4.609e+7,4.609e+7,,
516.652,6.278e+7,6.278e+7,,
516.657,8.392e+7,8.392e+7,,
516.662,1.101e+8,1.101e+8,,
516.667,1.418e+8,1.418e+8,,
516.672,1.792e+8,1.792e+8,,
516.677,2.222e+8,2.222e+8,,
516.682,2.705e+8,2.705e+8,,
516.687,3.232e+8,3.232e+8,,
516.692,3.789e+8,3.789e+8,,
516.697,4.361e+8,4.361e+8,,
516.702,4.925e+8,4.925e+8,,
516.707,5.459e+8,5.459e+8,,
516.712,5.939e+8,5.939e+8,,
516.717,6.342e+8,6.342e+8,,
516.722,6.646e+8,6.646e+8,,
516.727,6.835e+8,6.835e+8,,
516.732,6.899e+8,6.899e+8,,
516.737,6.835e+8,6.835e+8,,
516.742,6.646e+8,6.646e+8,,
516.747,6.342e+8,6.342e+8,,
516.752,5.939e+8,5.939e+8,,
516.757,5.459e+8,5.459e+8,,
516.762,4.925e+8,4.925e+8,,
516.767,4.361e+8,4.361e+8,,
516.772,3.789e+8,3.789e+8,,
516.777,3.232e+8,3.232e+8,,
516.782,2.705e+8,2.705e+8,,
516.787,2.222e+8,2.222e+8,,
516.792,1.792e+8,1.792e+8,,
516.797,1.418e+8,1.418e+8,,
516.802,1.101e+8,1.101e+8,,
516.807,8.392e+7,8.392e+7,,
516.812,6.278e+7,6.278e+7,,
516.817,4.609e+7,4.609e+7,,
516.822,3.321e+7,3.321e+7,,
516.827,2.349e+7,2.349e+7,,
516.832,1.630e+7,1.630e+7,,
516.837,1.111e+7,1.111e+7,,
516.842,7.426e+6,7.426e+6,,
516.847,4.873e+6,4.873e+6,,
516.852,3.138e+6,3.138e+6,,
516.857,1.983e+6,1.983e+6,,
516.862,1.230e+6,1.230e+6,,
516.867,7.490e+5,7.490e+5,,
516.872,4.476e+5,4.476e+5,,
516.877,2.625e+5,2.625e+5,,
516.882,1.511e+5,1.511e+5,,
516.887,8.534e+4,8.534e+4,,
516.892,4.731e+4,4.731e+4,,
516.897,2.574e+4,2.574e+4,,
516.902,1.375e+4,1.375e+4,,
516.907,7.205e+3,7.205e+3,,
516.912,3.706e+3,3.706e+3,,
516.917,1.871e+3,1.871e+3,,
516.922,9.271e+2,9.271e+2,,
516.927,4.509e+2,4.509e+2,,
516.932,2.152e+2,2.152e+2,,
516.937,1.008e+2,1.008e+2,,
516.942,4.634e+1,4.634e+1,,
516.947,2.091e+1,2.091e+1,,
516.952,9.259e+0,9.259e+0,,
516.957,4.024e+0,4.024e+0,,
516.962,1.716e+0,1.716e+0,,
516.967,7.186e-1,7.186e-1,,
516.972,2.952e-1,2.952e-1,,
516.977,1.191e-1,1.191e-1,,
516.982,4.723e-2,4.723e-2,,
516.987,1.862e-2,1.862e-2,,
516.992,7.864e-3,7.864e-3,,
516.997,5.077e-3,5.077e-3,,
517.002,7.686e-3,7.686e-3,,
517.007,1.836e-2,1.836e-2,,
517.012,4.745e-2,4.745e-2,,
517.017,1.221e-1,1.221e-1,,
517.022,3.090e-1,3.090e-1,,
517.027,7.677e-1,7.677e-1,,
517.032,1.872e+0,1.872e+0,,
517.037,4.480e+0,4.480e+0,,
517.042,1.052e+1,1.052e+1,,
517.047,2.426e+1,2.426e+1,,
517.052,5.490e+1,5.490e+1,,
517.057,1.219e+2,1.219e+2,,
517.062,2.658e+2,2.658e+2,,
517.067,5.687e+2,5.687e+2,,
517.072,1.194e+3,1.194e+3,,
517.077,2.461e+3,2.461e+3,,
517.082,4.978e+3,4.978e+3,,
517.087,9.884e+3,9.884e+3,,
517.092,1.926e+4,1.926e+4,,
517.097,3.684e+4,3.684e+4,,
517.102,6.914e+4,6.914e+4,,
517.107,1.274e+5,1.274e+5,,
517.112,2.304e+5,2.304e+5,,
517.117,4.088e+5,4.088e+5,,
517.122,7.122e+5,7.122e+5,,
517.127,1.218e+6,1.218e+6,,
517.133,2.261e+6,2.261e+6,,
517.138,3.710e+6,3.710e+6,,
517.143,5.975e+6,5.975e+6,,
517.148,9.444e+6,9.444e+6,,
517.153,1.465e+7,1.465e+7,,
517.158,2.231e+7,2.231e+7,,
517.163,3.334e+7,3.334e+7,,
517.168,4.890e+7,4.890e+7,,
517.173,7.040e+7,7.040e+7,,
517.178,9.947e+7,9.947e+7,,
517.183,1.380e+8,1.380e+8,,
517.188,1.878e+8,1.878e+8,,
517.193,2.509e+8,2.509e+8,,
517.198,3.289e+8,3.289e+8,,
517.203,4.233e+8,4.233e+8,,
517.208,5.347e+8,5.347e+8,,
517.213,6.629e+8,6.629e+8,,
517.218,8.066e+8,8.066e+8,,
517.223,9.633e+8,9.633e+8,,
517.228,1.129e+9,1.129e+9,,
517.233,1.299e+9,1.299e+9,,
517.238,1.467e+9,1.467e+9,,
517.243,1.626e+9,1.626e+9,,
517.248,1.768e+9,1.768e+9,,
517.253,1.888e+9,1.888e+9,,
517.258,1.978e+9,1.978e+9,,
517.263,2.034e+9,2.034e+9,,
517.268,2.053e+9,2.053e+9,,
517.273,2.034e+9,2.034e+9,,
517.278,1.978e+9,1.978e+9,,
517.283,1.888e+9,1.888e+9,,
517.288,1.768e+9,1.768e+9,,
517.293,1.626e+9,1.626e+9,,
517.298,1.467e+9,1.467e+9,,
517.303,1.299e+9,1.299e+9,,
517.308,1.129e+9,1.129e+9,,
517.313,9.633e+8,9.633e+8,,
517.318,8.066e+8,8.066e+8,,
517.323,6.629e+8,6.629e+8,,
517.328,5.347e+8,5.347e+8,,
517.333,4.233e+8,4.233e+8,,
517.338,3.289e+8,3.289e+8,,
517.343,2.509e+8,2.509e+8,,
517.348,1.878e+8,1.878e+8,,
517.353,1.380e+8,1.380e+8,,
517.358,9.947e+7,9.947e+7,,
517.363,7.040e+7,7.040e+7,,
517.368,4.890e+7,4.890e+7,,
517.373,3.334e+7,3.334e+7,,
517.378,2.231e+7,2.231e+7,,
517.383,1.465e+7,1.465e+7,,
517.388,9.444e+6,9.444e+6,,
517.393,5.975e+6,5.975e+6,,
517.398,3.710e+6,3.710e+6,,
517.403,2.261e+6,2.261e+6,,
517.408,1.352e+6,1.352e+6,,
517.413,7.940e+5,7.940e+5,,
517.418,4.575e+5,4.575e+5,,
517.423,2.588e+5,2.588e+5,,
517.428,1.436e+5,1.436e+5,,
517.433,7.825e+4,7.825e+4,,
517.438,4.184e+4,4.184e+4,,
517.443,2.196e+4,2.196e+4,,
517.448,1.131e+4,1.131e+4,,
517.453,5.719e+3,5.719e+3,,
517.458,2.838e+3,2.838e+3,,
517.463,1.382e+3,1.382e+3,,
517.468,6.606e+2,6.606e+2,,
517.473,3.099e+2,3.099e+2,,
517.478,1.427e+2,1.427e+2,,
517.483,6.450e+1,6.450e+1,,
517.488,2.861e+1,2.861e+1,,
517.493,1.246e+1,1.246e+1,,
517.498,5.322e+0,5.322e+0,,
517.503,2.232e+0,2.232e+0,,
517.508,9.188e-1,9.188e-1,,
517.513,3.712e-1,3.712e-1,,
517.518,1.472e-1,1.472e-1,,
517.523,5.729e-2,5.729e-2,,
517.528,2.188e-2,2.188e-2,,
517.533,8.204e-3,8.204e-3,,
517.538,3.019e-3,3.019e-3,,
517.543,1.090e-3,1.090e-3,,
517.548,3.865e-4,3.865e-4,,
517.553,1.345e-4,1.345e-4,,
517.558,4.591e-5,4.591e-5,,
517.563,1.539e-5,1.539e-5,,
517.568,5.062e-6,5.062e-6,,
517.573,1.634e-6,1.634e-6,,
517.578,5.178e-7,5.178e-7,,
518.048,6.285e-7,6.285e-7,,
518.053,1.989e-6,1.989e-6,,
518.058,6.176e-6,6.176e-6,,
518.063,1.883e-5,1.883e-5,,
518.068,5.633e-5,5.633e-5,,
518.073,1.655e-4,1.655e-4,,
518.078,4.770e-4,4.770e-4,,
518.083,1.350e-3,1.350e-3,,
518.088,3.749e-3,3.749e-3,,
518.093,1.022e-2,1.022e-2,,
518.098,2.736e-2,2.736e-2,,
518.103,7.186e-2,7.186e-2,,
518.108,1.853e-1,1.853e-1,,
518.113,4.689e-1,4.689e-1,,
518.118,1.165e+0,1.165e+0,,
518.123,2.840e+0,2.840e+0,,
518.128,6.798e+0,6.798e+0,,
518.133,1.597e+1,1.597e+1,,
518.138,3.683e+1,3.683e+1,,
518.143,8.336e+1,8.336e+1,,
518.148,1.852e+2,1.852e+2,,
518.153,4.039e+2,4.039e+2,,
518.158,8.646e+2,8.646e+2,,
518.163,1.817e+3,1.817e+3,,
518.168,3.747e+3,3.747e+3,,
518.173,7.584e+3,7.584e+3,,
518.178,1.507e+4,1.507e+4,,
518.183,2.939e+4,2.939e+4,,
518.188,5.627e+4,5.627e+4,,
518.193,1.057e+5,1.057e+5,,
518.198,1.950e+5,1.950e+5,,
518.203,3.531e+5,3.531e+5,,
518.208,6.276e+5,6.276e+5,,
518.213,1.095e+6,1.095e+6,,
518.218,1.874e+6,1.874e+6,,
518.223,3.150e+6,3.150e+6,,
518.228,5.197e+6,5.197e+6,,
518.233,8.414e+6,8.414e+6,,
518.238,1.337e+7,1.337e+7,,
518.243,2.086e+7,2.086e+7,,
518.248,3.195e+7,3.195e+7,,
518.253,4.802e+7,4.802e+7,,
518.258,7.085e+7,7.085e+7,,
518.263,1.026e+8,1.026e+8,,
518.268,1.459e+8,1.459e+8,,
518.273,2.035e+8,2.035e+8,,
518.278,2.787e+8,2.787e+8,,
518.283,3.747e+8,3.747e+8,,
518.288,4.944e+8,4.944e+8,,
518.293,6.403e+8,6.403e+8,,
518.298,8.140e+8,8.140e+8,,
518.303,1.016e+9,1.016e+9,,
518.308,1.244e+9,1.244e+9,,
518.313,1.496e+9,1.496e+9,,
518.318,1.765e+9,1.765e+9,,
518.323,2.045e+9,2.045e+9,,
518.328,2.325e+9,2.325e+9,,
518.333,2.595e+9,2.595e+9,,
518.338,2.843e+9,2.843e+9,,
518.343,3.057e+9,3.057e+9,,
518.348,3.226e+9,3.226e+9,,
518.353,3.342e+9,3.342e+9,,
518.358,3.399e+9,3.399e+9,,
518.363,3.392e+9,3.392e+9,,
518.368,3.324e+9,3.324e+9,,
518.373,3.196e+9,3.196e+9,,
518.378,3.017e+9,3.017e+9,,
518.383,2.795e+9,2.795e+9,,
518.388,2.542e+9,2.542e+9,,
518.393,2.270e+9,2.270e+9,,
518.398,1.989e+9,1.989e+9,,
518.403,1.710e+9,1.710e+9,,
518.408,1.444e+9,1.444e+9,,
518.413,1.197e+9,1.197e+9,,
518.418,9.733e+8,9.733e+8,,
518.423,7.770e+8,7.770e+8,,
518.428,6.089e+8,6.089e+8,,
518.433,4.684e+8,4.684e+8,,
518.438,3.537e+8,3.537e+8,,
518.443,2.621e+8,2.621e+8,,
518.448,1.907e+8,1.907e+8,,
518.453,1.361e+8,1.361e+8,,
518.458,9.542e+7,9.542e+7,,
518.463,6.565e+7,6.565e+7,,
518.468,4.433e+7,4.433e+7,,
518.473,2.938e+7,2.938e+7,,
518.478,1.912e+7,1.912e+7,,
518.483,1.221e+7,1.221e+7,,
518.488,7.653e+6,7.653e+6,,
518.493,4.709e+6,4.709e+6,,
518.498,2.844e+6,2.844e+6,,
518.503,1.686e+6,1.686e+6,,
518.508,9.809e+5,9.809e+5,,
518.513,5.602e+5,5.602e+5,,
518.518,3.141e+5,3.141e+5,,
518.523,1.728e+5,1.728e+5,,
518.528,9.335e+4,9.335e+4,,
518.533,4.949e+4,4.949e+4,,
518.538,2.576e+4,2.576e+4,,
518.543,1.316e+4,1.316e+4,,
518.548,6.597e+3,6.597e+3,,
518.553,3.246e+3,3.246e+3,,
518.558,1.568e+3,1.568e+3,,
518.563,7.436e+2,7.436e+2,,
518.568,3.461e+2,3.461e+2,,
518.573,1.581e+2,1.581e+2,,
518.578,7.090e+1,7.090e+1,,
518.583,3.121e+1,3.121e+1,,
518.588,1.348e+1,1.348e+1,,
518.593,5.718e+0,5.718e+0,,
518.598,2.380e+0,2.380e+0,,
518.603,9.725e-1,9.725e-1,,
518.608,3.900e-1,3.900e-1,,
518.613,1.535e-1,1.535e-1,,
518.618,5.933e-2,5.933e-2,,
518.623,2.250e-2,2.250e-2,,
518.628,8.377e-3,8.377e-3,,
518.633,3.061e-3,3.061e-3,,
518.638,1.098e-3,1.098e-3,,
518.643,3.865e-4,3.865e-4,,
518.648,1.336e-4,1.336e-4,,
518.653,4.531e-5,4.531e-5,,
518.658,1.509e-5,1.509e-5,,
518.663,4.931e-6,4.931e-6,,
518.668,1.582e-6,1.582e-6,,
518.673,4.980e-7,4.980e-7,,
526.105,1.524e-9,,1.524e-9,
526.11,4.740e-9,,4.740e-9,
526.115,1.448e-8,,1.448e-8,
526.12,4.480e-8,,4.480e-8,
526.125,1.322e-7,,1.322e-7,
526.13,3.833e-7,,3.833e-7,
526.135,1.091e-6,,1.091e-6,
526.14,3.053e-6,,3.053e-6,
526.145,8.385e-6,,8.385e-6,
526.15,2.262e-5,,2.262e-5,
526.155,5.995e-5,,5.995e-5,
526.16,1.561e-4,,1.561e-4,
526.165,3.990e-4,,3.990e-4,
526.17,1.002e-3,,1.002e-3,
526.175,2.471e-3,,2.471e-3,
526.18,5.988e-3,,5.988e-3,
526.185,1.425e-2,,1.425e-2,
526.19,3.331e-2,,3.331e-2,
526.195,7.649e-2,,7.649e-2,
526.2,1.725e-1,,1.725e-1,
526.205,3.822e-1,,3.822e-1,
526.21,8.317e-1,,8.317e-1,
526.215,1.778e+0,,1.778e+0,
526.22,3.733e+0,,3.733e+0,
526.225,7.699e+0,,7.699e+0,
526.23,1.560e+1,,1.560e+1,
526.235,3.105e+1,,3.105e+1,
526.24,6.070e+1,,6.070e+1,
526.245,1.166e+2,,1.166e+2,
526.25,2.199e+2,,2.199e+2,
526.255,4.076e+2,,4.076e+2,
526.26,7.421e+2,,7.421e+2,
526.265,1.327e+3,,1.327e+3,
526.27,2.332e+3,,2.332e+3,
526.275,4.025e+3,,4.025e+3,
526.28,6.826e+3,,6.826e+3,
526.285,1.137e+4,,1.137e+4,
526.29,1.861e+4,,1.861e+4,
526.295,2.992e+4,,2.992e+4,
526.3,4.727e+4,,4.727e+4,
526.305,7.335e+4,,7.335e+4,
526.31,1.118e+5,,1.118e+5,
526.315,1.675e+5,,1.675e+5,
526.32,2.466e+5,,2.466e+5,
526.325,3.566e+5,,3.566e+5,
526.33,5.066e+5,,5.066e+5,
526.335,7.071e+5,,7.071e+5,
526.34,9.699e+5,,9.699e+5,
526.345,1.307e+6,,1.307e+6,
526.35,1.731e+6,,1.731e+6,
526.355,2.252e+6,,2.252e+6,
526.36,2.878e+6,,2.878e+6,
526.365,3.616e+6,,3.616e+6,
526.37,4.463e+6,,4.463e+6,
526.375,5.413e+6,,5.413e+6,
526.38,6.451e+6,,6.451e+6,
526.385,7.555e+6,,7.555e+6,
526.39,8.694e+6,,8.694e+6,
526.396,1.006e+7,,1.006e+7,
526.401,1.114e+7,,1.114e+7,
526.406,1.212e+7,,1.212e+7,
526.411,1.296e+7,,1.296e+7,
526.416,1.362e+7,,1.362e+7,
526.421,1.406e+7,,1.406e+7,
526.426,1.427e+7,,1.427e+7,
526.431,1.423e+7,,1.423e+7,
526.436,1.395e+7,,1.395e+7,
526.441,1.344e+7,,1.344e+7,
526.446,1.272e+7,,1.272e+7,
526.451,1.183e+7,,1.183e+7,
526.456,1.082e+7,,1.082e+7,
526.461,9.718e+6,,9.718e+6,
526.466,8.580e+6,,8.580e+6,
526.471,7.444e+6,,7.444e+6,
526.476,6.348e+6,,6.348e+6,
526.481,5.319e+6,,5.319e+6,
526.486,4.380e+6,,4.380e+6,
526.491,3.545e+6,,3.545e+6,
526.496,2.820e+6,,2.820e+6,
526.501,2.204e+6,,2.204e+6,
526.506,1.693e+6,,1.693e+6,
526.511,1.278e+6,,1.278e+6,
526.516,9.477e+5,,9.477e+5,
526.521,6.908e+5,,6.908e+5,
526.526,4.949e+5,,4.949e+5,
526.531,3.484e+5,,3.484e+5,
526.536,2.410e+5,,2.410e+5,
526.541,1.638e+5,,1.638e+5,
526.546,1.094e+5,,1.094e+5,
526.551,7.182e+4,,7.182e+4,
526.556,4.632e+4,,4.632e+4,
526.561,2.936e+4,,2.936e+4,
526.566,1.828e+4,,1.828e+4,
526.571,1.119e+4,,1.119e+4,
526.576,6.727e+3,,6.727e+3,
526.581,3.974e+3,,3.974e+3,
526.586,2.307e+3,,2.307e+3,
526.591,1.316e+3,,1.316e+3,
526.596,7.375e+2,,7.375e+2,
526.601,4.061e+2,,4.061e+2,
526.606,2.197e+2,,2.197e+2,
526.611,1.168e+2,,1.168e+2,
526.616,6.099e+1,,6.099e+1,
526.621,3.129e+1,,3.129e+1,
526.626,1.577e+1,,1.577e+1,
526.631,7.813e+0,,7.813e+0,
526.636,3.801e+0,,3.801e+0,
526.641,1.817e+0,,1.817e+0,
526.646,8.534e-1,,8.534e-1,
526.651,3.937e-1,,3.937e-1,
526.656,1.785e-1,,1.785e-1,
526.661,7.947e-2,,7.947e-2,
526.666,3.476e-2,,3.476e-2,
526.671,1.494e-2,,1.494e-2,
526.676,6.306e-3,,6.306e-3,
526.681,2.615e-3,,2.615e-3,
526.686,1.065e-3,,1.065e-3,
526.691,4.263e-4,,4.263e-4,
526.696,1.676e-4,,1.676e-4,
526.701,6.471e-5,,6.471e-5,
526.706,2.455e-5,,2.455e-5,
526.711,9.147e-6,,9.147e-6,
526.716,3.348e-6,,3.348e-6,
526.721,1.204e-6,,1.204e-6,
526.726,4.251e-7,,4.251e-7,
526.731,1.475e-7,,1.475e-7,
526.736,5.025e-8,,5.025e-8,
526.741,1.586e-8,,1.586e-8,
526.746,5.228e-9,,5.228e-9,
526.751,1.693e-9,,1.693e-9,
552.509,7.601e-8,7.601e-8,,
552.514,2.227e-7,2.227e-7,,
552.519,6.417e-7,6.417e-7,,
552.524,1.819e-6,1.819e-6,,
552.529,5.074e-6,5.074e-6,,
552.534,1.392e-5,1.392e-5,,
552.539,3.759e-5,3.759e-5,,
552.544,9.981e-5,9.981e-5,,
552.549,2.608e-4,2.608e-4,,
552.554,6.702e-4,6.702e-4,,
552.559,1.694e-3,1.694e-3,,
552.564,4.215e-3,4.215e-3,,
552.569,1.031e-2,1.031e-2,,
552.574,2.483e-2,2.483e-2,,
552.579,5.880e-2,5.880e-2,,
552.584,1.370e-1,1.370e-1,,
552.589,3.140e-1,3.140e-1,,
552.594,7.080e-1,7.080e-1,,
552.599,1.570e+0,1.570e+0,,
552.604,3.427e+0,3.427e+0,,
552.609,7.357e+0,7.357e+0,,
552.614,1.554e+1,1.554e+1,,
552.619,3.228e+1,3.228e+1,,
552.624,6.599e+1,6.599e+1,,
552.629,1.327e+2,1.327e+2,,
552.634,2.625e+2,2.625e+2,,
552.639,5.108e+2,5.108e+2,,
552.644,9.780e+2,9.780e+2,,
552.649,1.842e+3,1.842e+3,,
552.654,3.413e+3,3.413e+3,,
552.659,6.222e+3,6.222e+3,,
552.664,1.116e+4,1.116e+4,,
552.669,1.968e+4,1.968e+4,,
552.674,3.416e+4,3.416e+4,,
552.679,5.832e+4,5.832e+4,,
552.684,9.797e+4,9.797e+4,,
552.689,1.619e+5,1.619e+5,,
552.694,2.632e+5,2.632e+5,,
552.699,4.208e+5,4.208e+5,,
552.704,6.621e+5,6.621e+5,,
552.709,1.025e+6,1.025e+6,,
552.714,1.560e+6,1.560e+6,,
552.719,2.337e+6,2.337e+6,,
552.724,3.444e+6,3.444e+6,,
552.729,4.993e+6,4.993e+6,,
552.734,7.121e+6,7.121e+6,,
552.739,9.991e+6,9.991e+6,,
552.744,1.379e+7,1.379e+7,,
552.749,1.873e+7,1.873e+7,,
552.754,2.501e+7,2.501e+7,,
552.759,3.287e+7,3.287e+7,,
552.764,4.250e+7,4.250e+7,,
552.769,5.405e+7,5.405e+7,,
552.774,6.763e+7,6.763e+7,,
552.779,8.325e+7,8.325e+7,,
552.784,1.008e+8,1.008e+8,,
552.789,1.201e+8,1.201e+8,,
552.794,1.408e+8,1.408e+8,,
552.799,1.623e+8,1.623e+8,,
552.804,1.841e+8,1.841e+8,,
552.809,2.054e+8,2.054e+8,,
552.814,2.255e+8,2.255e+8,,
552.819,2.435e+8,2.435e+8,,
552.824,2.587e+8,2.587e+8,,
552.829,2.704e+8,2.704e+8,,
552.834,2.780e+8,2.780e+8,,
552.839,2.812e+8,2.812e+8,,
552.844,2.798e+8,2.798e+8,,
552.849,2.739e+8,2.739e+8,,
552.854,2.638e+8,2.638e+8,,
552.859,2.499e+8,2.499e+8,,
552.864,2.330e+8,2.330e+8,,
552.869,2.136e+8,2.136e+8,,
552.874,1.927e+8,1.927e+8,,
552.879,1.710e+8,1.710e+8,,
552.884,1.493e+8,1.493e+8,,
552.889,1.282e+8,1.282e+8,,
552.894,1.083e+8,1.083e+8,,
552.899,9.005e+7,9.005e+7,,
552.904,7.364e+7,7.364e+7,,
552.909,5.924e+7,5.924e+7,,
552.914,4.688e+7,4.688e+7,,
552.919,3.650e+7,3.650e+7,,
552.924,2.796e+7,2.796e+7,,
552.929,2.107e+7,2.107e+7,,
552.934,1.562e+7,1.562e+7,,
552.939,1.139e+7,1.139e+7,,
